kod;nazwa;og-2019;og-2020;og-2021;bib-2019;bib-2020;bib-2021;osob-2019;osob-2020;osob-2021;typ_gminy;wojweództwo
2806042;Giżycko (2);3 573 800,98;4 202 348,70;3 704 916,52;218 493,00;176 992,18;215 856,64;422,24;495,97;433,07;2;28
2806052;Kruklanki (2);527 600,00;941 000,00;627 000,00;148 300,00;148 000,00;150 000,00;166,75;310,87;208,93;2;28
2806062;Miłki (2);545 696,79;456 741,47;468 987,47;81 000,00;78 413,00;85 000,00;145,83;128,88;133,39;2;28
2806083;Ryn (3);1 593 723,54;4 014 292,72;2 703 007,45;0,00;0,00;0,00;280,29;727,23;492,53;3;28
2806102;Wydminy (2);1 362 358,14;984 473,63;1 137 729,82;235 700,00;276 500,00;330 000,00;217,28;163,62;191,54;2;28
2807011;Iława (1);4 014 736,89;4 040 799,12;4 437 751,79;1 158 200,00;1 277 140,00;1 343 200,00;120,48;123,07;135,99;1;28
2807021;Lubawa (1);2 502 319,98;2 586 221,00;3 822 783,90;278 884,00;266 472,00;296 659,00;240,91;243,02;359,93;1;28
2807032;Iława (2);3 251 465,87;1 537 987,66;1 790 833,15;256 700,00;242 000,00;336 354,06;250,96;117,86;136,28;2;28
2807043;Kisielice (3);1 341 446,06;1 006 088,28;959 839,11;404 716,83;135 248,76;145 976,87;222,72;174,91;169,88;3;28
2807052;Lubawa (2);528 821,24;407 621,07;705 821,23;210 000,00;174 000,00;210 000,00;49,37;39,14;67,87;2;28
2807063;Susz (3);2 732 309,64;2 012 117,80;2 552 790,30;284 885,00;324 000,00;354 000,00;214,32;165,51;212,24;3;28
2807073;Zalewo (3);1 026 752,52;987 652,80;1 145 463,56;211 591,08;203 458,46;254 837,14;151,33;153,79;181,13;3;28
2808011;Kętrzyn (1);9 002 705,25;6 183 993,69;3 705 689,32;685 000,00;700 000,00;750 000,00;330,84;233,50;141,95;1;28
2808022;Barciany (2);873 760,26;958 816,37;1 057 879,72;100 000,00;100 000,00;113 632,50;142,14;164,83;184,59;2;28
2808032;Kętrzyn (2);908 875,43;275 246,61;447 862,51;100 000,00;84 600,00;100 000,00;111,25;35,44;57,90;2;28
2808043;Korsze (3);1 248 849,60;1 268 721,33;1 369 991,55;656 800,00;670 000,00;766 500,00;128,52;138,49;151,70;3;28
2808053;Reszel (3);1 364 304,08;1 289 192,57;1 418 893,54;541 700,00;593 976,00;618 200,00;182,27;188,01;207,68;3;28
2808062;Srokowo (2);590 564,92;668 261,90;747 209,56;73 000,00;75 000,00;83 300,00;155,21;189,47;213,37;2;28
2809011;Lidzbark Warmiński (1);2 813 792,79;1 889 150,00;4 559 150,37;739 450,00;718 000,00;760 000,00;178,90;125,73;307,61;1;28
2809022;Kiwity (2);170 838,10;277 235,04;265 053,60;150 838,10;167 109,60;165 722,12;51,75;85,73;83,35;2;28
2809032;Lidzbark Warmiński (2);1 011 142,09;1 207 436,41;734 885,78;170 000,00;180 380,00;156 197,71;150,31;186,45;113,62;2;28
2809042;Lubomino (2);504 281,59;604 403,67;679 714,12;305 758,00;356 737,33;336 963,34;141,06;176,21;199,10;2;28
2809053;Orneta (3);1 616 746,09;1 269 124,88;1 176 672,79;397 500,00;380 575,00;340 500,00;134,95;111,83;104,68;3;28
2810011;Mrągowo (1);3 941 034,63;3 809 867,34;3 355 753,10;477 500,00;513 200,00;536 200,00;181,98;176,95;157,82;1;28
2810023;Mikołajki (3);1 642 300,00;1 176 680,00;1 928 696,00;307 300,00;285 210,00;315 840,00;200,92;153,11;254,78;3;28
2810032;Mrągowo (2);721 654,27;471 122,30;412 668,23;213 450,00;223 240,00;256 350,00;90,31;58,63;51,38;2;28
2810042;Piecki (2);2 366 747,76;875 000,16;1 186 848,73;110 000,00;107 631,90;110 381,00;312,19;119,52;162,65;2;28
2810052;Sorkwity (2);470 688,08;490 500,00;530 000,00;110 000,00;140 500,00;150 000,00;103,04;108,78;118,94;2;28
2811012;Janowiec Kościelny (2);295 132,52;316 940,72;603 331,82;52 100,00;74 000,00;105 000,00;91,97;105,47;201,65;2;28
2811022;Janowo (2);575 374,09;536 046,51;748 253,13;88 800,00;91 000,00;91 000,00;215,90;209,15;296,10;2;28
2811032;Kozłowo (2);1 662 639,55;1 317 648,78;1 486 444,82;292 464,21;311 885,53;379 899,35;276,14;236,77;270,56;2;28
2811043;Nidzica (3);2 558 326,47;6 509 959,73;4 046 958,52;854 363,00;858 263,00;946 971,00;121,56;322,05;202,20;3;28
2812011;Nowe Miasto Lubawskie (1);1 636 815,49;6 608 158,48;10 420 580,61;444 500,00;447 000,00;459 000,00;150,29;620,83;995,37;1;28
2812022;Biskupiec (2);2 483 100,38;791 853,09;1 041 030,30;285 000,00;242 910,00;291 240,00;265,09;89,39;117,83;2;28
2812032;Grodziczno (2);1 418 506,28;1 387 801,81;766 312,30;373 838,34;344 579,99;396 196,24;224,91;228,75;127,34;2;28
2812042;Kurzętnik (2);1 040 991,50;1 154 345,18;466 691,18;119 800,00;136 696,16;125 399,97;114,16;128,85;51,93;2;28
2812052;Nowe Miasto Lubawskie (2);1 936 464,82;1 535 094,50;1 598 293,94;0,00;1 000,00;0,00;235,69;184,15;191,53;2;28
2813032;Kowale Oleckie (2);513 268,05;523 264,88;2 113 351,70;176 582,00;191 000,00;204 259,00;102,88;111,93;454,48;2;28
2813043;Olecko (3);4 094 735,16;3 282 724,76;4 774 241,68;390 000,00;417 020,00;434 300,00;185,64;152,93;223,76;3;28
2813052;Świętajno (2);338 687,30;358 087,57;399 141,88;50 000,00;53 000,00;53 000,00;86,64;103,76;115,83;2;28
2813062;Wieliczki (2);482 651,63;465 421,58;560 585,91;110 000,00;110 000,00;130 000,00;145,11;140,36;173,39;2;28
2814013;Barczewo (3);2 714 352,98;5 321 624,76;2 885 229,89;307 892,00;312 342,00;267 287,00;150,85;295,30;159,04;3;28
2814023;Biskupiec (3);17 567 400,53;5 762 409,47;7 198 682,00;465 386,05;593 244,53;566 128,80;922,71;316,36;398,09;3;28
2814033;Dobre Miasto (3);2 120 906,30;1 799 313,34;1 679 892,59;0,00;0,00;0,00;133,81;116,59;109,84;3;28
2814042;Dywity (2);1 955 761,25;1 491 423,31;3 805 648,29;243 000,00;239 650,00;274 000,00;165,28;117,28;291,84;2;28
2814052;Gietrzwałd (2);1 172 734,26;873 247,53;938 393,63;163 000,00;123 000,00;120 000,00;175,56;128,59;137,65;2;28
2814063;Jeziorany (3);1 233 080,10;1 296 037,17;1 350 558,22;239 118,00;292 000,00;347 400,00;159,33;178,57;188,13;3;28
2814072;Jonkowo (2);768 182,30;804 045,34;820 146,49;180 000,00;187 200,00;194 340,00;103,78;105,93;106,90;2;28
2814082;Kolno (2);533 290,09;406 695,97;462 117,55;113 026,00;123 533,00;128 527,00;168,66;139,76;161,98;2;28
2814093;Olsztynek (3);6 282 021,90;2 156 048,59;1 853 667,70;360 000,00;410 000,00;458 000,00;455,75;160,97;139,28;3;28
2814102;Purda (2);633 626,63;641 921,69;656 478,92;184 000,00;183 000,00;188 900,00;73,21;72,88;74,03;2;28
2814112;Stawiguda (2);2 635 287,25;5 667 168,15;3 885 068,38;255 601,51;270 285,83;330 831,35;260,33;428,00;281,98;2;28
2814122;Świątki (2);1 153 178,44;643 754,00;735 243,95;993 935,61;511 500,00;570 000,00;283,13;168,83;194,92;2;28
2815011;Ostróda (1);4 133 999,45;3 574 705,49;3 508 397,00;843 921,00;858 540,00;871 900,00;125,47;110,88;109,74;1;28
2815022;Dąbrówno (2);1 205 686,97;746 693,22;1 097 112,41;0,00;0,00;0,00;279,81;185,28;276,00;2;28
2815032;Grunwald (2);639 113,19;738 324,24;1 279 837,02;75 833,88;98 876,75;100 000,00;113,46;140,96;247,17;2;28
2815042;Łukta (2);1 424 847,04;825 388,90;916 615,90;187 700,00;164 884,09;204 989,21;319,62;187,04;207,71;2;28
2815052;Małdyty (2);656 993,60;609 227,22;1 499 305,72;181 067,35;176 823,80;203 684,83;104,60;102,48;254,08;2;28
2815063;Miłakowo (3);931 549,56;1 773 690,19;826 372,30;183 000,00;183 000,00;183 000,00;171,08;343,41;161,53;3;28
2815073;Miłomłyn (3);1 338 471,57;438 403,67;494 215,82;161 958,75;170 320,00;176 860,00;270,29;89,98;102,28;3;28
2815083;Morąg (3);3 860 111,66;2 648 851,03;2 924 846,00;1 104 599,29;1 050 000,00;1 060 000,00;158,54;110,93;124,15;3;28
2815092;Ostróda (2);3 326 696,13;2 924 311,54;2 269 202,26;445 200,00;452 000,00;472 000,00;205,95;182,55;141,90;2;28
2816013;Biała Piska (3);1 282 643,20;1 230 537,15;1 330 045,52;300 000,00;297 081,00;320 000,00;109,64;113,29;123,48;3;28
2816023;Orzysz (3);2 253 983,15;2 615 438,20;2 628 134,55;172 000,00;230 000,00;347 484,00;253,17;306,65;310,25;3;28
2816033;Pisz (3);3 149 048,75;3 035 391,49;3 703 936,03;587 000,00;612 000,00;570 000,00;113,60;113,71;140,06;3;28
2816043;Ruciane-Nida (3);1 293 915,13;1 302 485,98;1 106 027,73;255 764,77;282 961,35;249 863,75;161,62;172,20;147,23;3;28
2817011;Szczytno (1);2 113 644,85;2 042 810,00;1 871 999,00;721 061,00;780 360,00;822 712,00;90,84;90,01;83,79;1;28
2817022;Dźwierzuty (2);1 030 948,75;949 100,86;945 630,36;158 649,35;151 753,06;162 000,00;158,41;155,41;156,51;2;28
2817032;Jedwabno (2);789 314,25;726 703,25;708 870,84;265 819,16;253 500,26;288 423,37;216,07;208,11;204,34;2;28
2817043;Pasym (3);661 701,16;427 911,00;835 441,85;177 887,00;187 011,00;255 583,00;124,64;83,15;163,84;3;28
2817052;Rozogi (2);1 505 055,22;899 081,40;1 060 679,40;383 000,00;398 338,89;379 000,00;270,79;167,36;198,96;2;28
2817062;Szczytno (2);1 796 408,11;1 168 613,67;1 946 064,11;423 895,51;308 175,12;429 872,92;137,76;88,64;146,44;2;28
2817072;Świętajno (2);900 551,33;799 305,40;818 508,19;329 835,00;340 000,00;375 000,00;154,34;144,99;149,36;2;28
2817083;Wielbark (3);1 225 080,19;1 077 069,67;2 006 602,06;215 902,00;242 589,00;225 672,58;188,24;170,58;318,26;3;28
2818012;Banie Mazurskie (2);597 365,00;604 996,74;697 000,00;184 000,00;182 500,00;224 800,00;161,15;176,02;207,01;2;28
2818022;Dubeninki (2);462 283,00;450 219,00;450 997,00;185 722,00;210 281,00;210 933,00;157,67;165,16;166,48;2;28
2818033;Gołdap (3);2 925 536,57;3 013 456,90;3 452 610,89;780 000,00;925 000,00;936 000,00;144,93;154,09;177,82;3;28
2819012;Budry (2);459 760,87;396 055,94;679 451,44;65 000,00;70 000,00;83 000,00;162,92;148,06;258,25;2;28
2819022;Pozezdrze (2);549 774,98;561 215,42;627 343,03;160 000,00;171 648,04;201 000,00;168,80;185,71;206,98;2;28
2819033;Węgorzewo (3);3 028 371,33;2 584 807,07;2 605 239,83;667 000,00;823 387,32;757 000,00;181,16;162,70;165,49;3;28
2861011;Elbląg (1);15 298 174,30;13 401 374,41;27 534 973,15;7 427 634,03;5 656 546,91;6 049 229,44;127,74;115,44;239,51;1;28
2862011;Olsztyn (1);20 114 094,38;18 349 735,15;17 539 482,27;5 443 970,00;5 787 791,00;5 454 000,00;116,81;107,11;103,12;1;28
3001011;Chodzież (1);3 056 165,92;2 911 198,56;2 987 966,20;1 403 188,00;1 314 868,16;1 492 338,93;164,29;159,18;166,07;1;30
3001022;Budzyń (2);2 970 855,89;2 169 153,89;-;338 800,00;374 000,00;-;348,94;258,57;-;2;30
3001023;Budzyń (3);-;-;2 539 078,92;-;-;400 000,00;-;-;302,56;3;30
3001032;Chodzież (2);851 750,64;1 011 711,10;1 777 228,05;42 000,00;60 315,32;58 053,66;140,41;167,36;294,58;2;30
3001043;Margonin (3);5 624 860,88;2 372 314,45;1 871 306,95;4 589 392,72;1 337 000,00;668 511,00;869,91;373,65;294,88;3;30
3001053;Szamocin (3);1 422 318,23;4 769 276,74;1 583 407,63;212 000,00;246 000,00;263 000,00;189,14;658,47;217,65;3;30
3002011;Czarnków (1);2 759 700,00;2 669 100,00;3 202 697,48;0,00;0,00;0,00;258,52;254,59;310,58;1;30
3002022;Czarnków (2);1 125 920,65;1 502 209,44;1 397 349,71;394 652,58;402 001,72;370 992,37;98,58;135,08;125,83;2;30
3002032;Drawsko (2);724 117,77;611 131,74;745 833,62;213 298,73;219 279,46;212 342,23;124,50;106,79;131,29;2;30
3002043;Krzyż Wielkopolski (3);753 709,00;863 349,03;965 660,82;142 350,00;177 400,00;201 000,00;86,16;101,85;115,06;3;30
3002052;Lubasz (2);1 363 338,75;1 196 457,38;1 284 219,42;225 500,00;186 000,00;187 000,00;176,14;157,37;170,03;2;30
3002062;Połajewo (2);712 148,65;736 817,51;742 007,61;175 200,00;167 400,00;171 400,00;114,94;121,51;122,44;2;30
3002073;Trzcianka (3);3 302 527,86;3 036 343,46;4 380 488,49;60 000,00;60 000,00;60 000,00;135,81;126,78;184,28;3;30
3002083;Wieleń (3);2 065 301,73;8 041 021,98;7 659 419,79;315 350,00;335 014,00;366 969,00;167,67;660,45;638,66;3;30
3003011;Gniezno (1);5 119 559,65;4 148 839,56;5 263 092,91;1 670 000,00;1 531 016,02;1 732 189,00;74,93;62,75;80,59;1;30
3003023;Czerniejewo (3);1 349 033,00;1 217 711,93;1 194 261,91;380 000,00;400 000,00;400 000,00;183,27;167,31;165,89;3;30
3003032;Gniezno (2);425 217,72;552 814,22;639 061,11;115 435,92;154 398,20;205 564,60;35,21;41,72;46,90;2;30
3003042;Kiszkowo (2);994 720,68;966 336,44;491 380,19;305 000,00;251 000,00;308 000,00;183,94;185,41;94,30;2;30
3003053;Kłecko (3);1 872 738,30;1 284 725,17;1 251 983,69;202 280,88;370 530,93;300 000,00;250,67;175,53;171,86;3;30
3003062;Łubowo (2);655 289,03;581 143,69;603 783,63;261 450,00;352 168,93;400 600,00;98,17;83,56;86,19;2;30
3003072;Mieleszyn (2);447 805,86;376 268,12;490 825,99;81 375,26;81 548,32;52 193,71;110,11;99,04;131,20;2;30
3003082;Niechanowo (2);729 205,83;843 847,99;1 047 197,14;203 000,00;240 000,00;240 000,00;122,54;142,52;175,23;2;30
3003093;Trzemeszno (3);1 612 922,93;1 411 626,11;1 467 495,55;490 410,00;490 600,00;494 000,00;113,11;100,69;105,36;3;30
3003103;Witkowo (3);2 655 193,54;2 726 946,09;2 923 630,38;500 000,00;475 991,42;542 500,00;195,16;204,66;221,49;3;30
3004013;Borek Wielkopolski (3);1 312 407,09;1 129 864,54;1 419 252,61;278 008,96;277 161,68;314 828,53;175,78;156,08;197,34;3;30
3004023;Gostyń (3);5 170 329,09;4 534 919,86;5 668 469,15;1 215 700,00;1 237 451,20;1 319 108,00;183,78;161,37;202,83;3;30
3004033;Krobia (3);3 516 643,52;6 393 236,96;4 465 263,58;458 305,00;445 795,00;531 927,00;270,22;500,25;351,60;3;30
3004042;Pępowo (2);2 202 232,22;1 270 788,65;1 477 410,22;120 000,00;120 000,00;120 000,00;369,81;217,19;252,94;2;30
3004052;Piaski (2);1 595 732,90;1 164 828,40;1 869 891,78;260 000,00;253 000,00;262 000,00;184,73;138,62;223,03;2;30
3004063;Pogorzela (3);849 260,52;911 135,88;952 293,64;156 015,00;194 973,31;210 332,61;171,12;191,70;201,20;3;30
3004073;Poniec (3);2 498 707,65;2 622 308,41;1 936 720,28;300 127,00;248 759,00;314 835,00;322,50;341,89;254,26;3;30
3005012;Granowo (2);1 894 613,84;1 891 979,21;623 899,57;350 000,00;280 000,00;280 000,00;369,83;377,72;124,51;2;30
3005023;Grodzisk Wielkopolski (3);3 668 072,08;2 316 236,23;2 571 875,50;870 000,00;881 500,00;925 000,00;183,31;113,88;126,66;3;30
3005032;Kamieniec (2);700 429,19;573 727,27;821 551,64;135 000,00;130 000,00;140 000,00;104,34;91,24;130,99;2;30
3005043;Rakoniewice (3);2 643 727,82;1 959 623,28;3 075 094,11;561 901,59;426 087,48;494 993,26;199,66;147,71;232,61;3;30
3005053;Wielichowo (3);1 321 547,55;1 117 810,66;1 285 872,61;193 622,00;237 051,00;282 263,00;191,50;163,95;189,21;3;30
3006013;Jaraczewo (3);1 404 423,01;1 439 961,42;1 844 288,33;377 860,00;395 800,00;435 800,00;172,89;181,77;237,27;3;30
3006023;Jarocin (3);7 584 376,44;11 732 555,90;13 429 975,10;3 560 060,00;1 714 400,00;1 767 838,95;165,77;257,30;294,93;3;30
3006032;Kotlin (2);937 514,23;759 315,76;989 585,03;260 500,00;255 000,00;284 000,00;125,99;105,98;139,67;2;30
3006043;Żerków (3);1 668 423,50;3 456 504,88;1 561 526,12;615 015,33;442 109,32;385 153,09;162,33;348,09;158,39;3;30
3007012;Blizanów (2);890 030,33;1 011 945,19;1 066 673,17;330 750,00;288 612,93;378 385,00;89,78;100,29;105,87;2;30
3007022;Brzeziny (2);883 379,54;725 035,35;743 381,85;170 000,00;185 000,00;194 000,00;151,86;124,96;129,10;2;30
3007032;Ceków-Kolonia (2);689 104,10;817 022,29;682 967,80;220 750,00;399 723,81;261 800,00;144,77;171,72;142,79;2;30
3007042;Godziesze Wielkie (2);310 698,35;240 696,02;288 364,45;135 000,00;145 000,00;151 000,00;32,49;24,32;28,84;2;30
3007052;Koźminek (2);2 541 166,51;2 511 117,81;-;236 400,00;250 000,00;-;337,34;338,93;-;2;30
3007053;Koźminek (3);-;-;559 811,13;-;-;257 000,00;-;-;75,78;3;30
3007062;Lisków (2);1 518 835,38;617 205,39;946 314,10;162 000,00;169 195,00;179 000,00;290,35;116,65;180,59;2;30
3007072;Mycielin (2);415 937,64;298 871,01;465 238,96;308 323,21;276 699,25;336 403,04;85,55;62,89;98,50;2;30
3007083;Opatówek (3);906 503,02;933 400,48;1 212 041,80;460 000,00;561 000,00;517 933,84;83,86;86,67;112,88;3;30
3007093;Stawiszyn (3);893 895,08;726 121,32;982 768,85;229 999,75;274 299,63;290 000,00;124,72;104,42;143,26;3;30
3007102;Szczytniki (2);1 727 171,65;501 187,93;627 972,43;130 000,00;156 244,34;155 000,00;220,87;65,49;82,29;2;30
3007112;Żelazków (2);3 229 631,66;2 038 578,22;1 592 630,01;438 233,00;428 800,00;497 552,00;338,89;211,21;165,59;2;30
3008012;Baranów (2);1 112 862,62;3 249 684,35;4 733 585,85;186 980,80;186 140,00;198 298,03;139,25;398,83;575,72;2;30
3008022;Bralin (2);959 891,04;412 966,90;721 750,05;100 000,00;133 000,00;141 000,00;157,64;67,34;118,16;2;30
3008033;Kępno (3);5 769 410,27;2 356 814,40;2 389 785,90;3 389 800,00;879 994,74;520 479,66;235,24;95,59;97,51;3;30
3008042;Łęka Opatowska (2);495 040,34;449 948,94;523 182,04;391 456,00;404 790,00;443 064,37;93,05;85,79;100,03;2;30
3008052;Perzów (2);623 273,29;589 485,95;871 411,53;130 293,79;104 631,89;134 838,09;164,11;154,32;229,38;2;30
3008062;Rychtal (2);393 708,84;326 887,68;1 283 114,87;128 800,00;104 500,00;118 490,23;102,72;87,94;348,39;2;30
3008072;Trzcinica (2);520 256,69;388 831,72;488 233,85;354 622,00;341 570,70;403 975,00;105,40;78,57;99,30;2;30
3009011;Koło (1);2 128 560,00;2 744 287,36;2 316 843,70;1 003 760,00;1 099 823,00;1 104 398,00;97,47;132,20;114,32;1;30
3009022;Babiak (2);731 235,22;646 926,60;695 910,83;178 000,00;178 000,00;160 000,00;93,04;85,61;92,43;2;30
3009032;Chodów (2);241 421,27;110 814,49;115 450,65;64 631,54;83 740,92;84 100,00;79,23;38,42;40,23;2;30
3009043;Dąbie (3);2 444 223,82;1 214 720,13;1 165 949,38;148 865,00;149 000,00;167 017,82;386,50;203,61;197,45;3;30
3009052;Grzegorzew (2);452 900,96;248 926,97;687 362,64;216 000,00;205 000,00;250 000,00;79,57;45,36;126,10;2;30
3009063;Kłodawa (3);2 258 935,92;1 605 838,37;2 910 380,39;360 500,00;372 000,00;581 160,00;175,62;130,94;239,70;3;30
3009072;Koło (2);467 958,72;410 520,40;311 139,10;115 000,00;150 000,00;140 000,00;60,44;52,50;39,44;2;30
3009082;Kościelec (2);690 163,06;2 991 113,69;515 768,45;140 000,00;167 000,00;167 000,00;101,69;444,31;76,65;2;30
3009092;Olszówka (2);2 134 173,11;409 269,79;923 047,13;110 000,00;119 830,00;137 400,00;474,05;96,03;218,78;2;30
3009102;Osiek Mały (2);802 653,64;489 145,88;493 487,80;366 800,00;340 000,00;340 000,00;131,11;79,24;79,70;2;30
3009113;Przedecz (3);542 115,71;413 174,63;250 559,02;74 393,39;76 824,05;64 065,30;130,66;103,35;63,19;3;30
3010013;Golina (3);1 156 751,78;4 009 033,66;1 443 087,28;392 000,00;432 100,00;452 000,00;95,54;332,23;118,84;3;30
3010022;Grodziec (2);216 133,18;2 011 957,53;268 747,76;177 233,18;172 564,91;251 247,76;41,55;395,12;53,19;2;30
3010032;Kazimierz Biskupi (2);1 710 062,85;1 799 174,02;1 732 099,05;88 000,00;88 000,00;93 965,00;148,95;156,46;150,97;2;30
3010043;Kleczew (3);3 504 269,69;3 082 419,35;3 016 251,58;920 611,79;768 184,49;781 542,00;352,19;317,55;311,98;3;30
3010052;Kramsk (2);805 963,29;698 849,99;977 038,77;210 000,00;210 000,00;265 000,00;71,83;61,05;84,67;2;30
3010062;Krzymów (2);820 872,99;938 427,85;984 737,97;179 976,64;200 961,71;207 363,86;101,77;115,50;120,62;2;30
3010073;Rychwał (3);1 086 279,29;824 143,20;838 564,39;676 543,92;575 000,00;570 000,00;131,13;102,16;104,45;3;30
3010082;Rzgów (2);391 651,99;567 779,57;548 816,91;267 962,76;425 689,85;316 824,56;53,89;79,62;76,94;2;30
3010092;Skulsk (2);901 360,74;653 436,23;1 221 832,99;173 000,00;206 251,00;254 620,39;146,63;110,55;208,40;2;30
3010103;Sompolno (3);2 576 362,84;1 177 547,68;1 449 474,96;982 820,74;550 085,00;601 200,00;248,37;114,36;142,55;3;30
3010112;Stare Miasto (2);933 941,40;859 693,13;957 949,03;740 000,00;730 000,00;788 904,90;75,51;68,18;75,42;2;30
3010123;Ślesin (3);2 418 219,15;1 767 554,35;1 778 967,72;343 000,00;373 150,00;403 750,00;171,93;126,64;127,85;3;30
3010132;Wierzbinek (2);1 608 283,90;1 918 638,96;3 598 951,10;769 213,99;372 176,81;389 973,41;220,16;272,57;514,87;2;30
3010142;Wilczyn (2);1 124 033,38;1 424 851,14;687 690,80;125 995,71;130 000,00;133 000,00;181,62;239,91;116,34;2;30
3011011;Kościan (1);4 540 968,72;3 489 231,02;3 105 674,00;1 218 170,00;1 196 000,00;1 237 100,00;190,16;144,28;129,68;1;30
3011023;Czempiń (3);2 573 347,07;1 061 199,48;1 729 651,09;251 000,00;285 000,00;466 615,40;223,94;93,09;151,76;3;30
3011032;Kościan (2);1 883 927,72;1 694 812,42;2 446 014,98;584 950,34;750 800,00;918 538,95;116,88;107,43;155,04;2;30
3011043;Krzywiń (3);5 426 198,13;6 124 246,05;1 685 063,12;603 000,00;650 000,00;597 000,00;539,65;630,52;175,25;3;30
3011053;Śmigiel (3);2 509 682,58;2 342 805,72;2 560 720,77;455 000,00;468 000,00;468 000,00;142,39;135,24;149,30;3;30
3012011;Sulmierzyce (1);757 403,18;561 139,46;760 495,44;105 478,00;112 989,00;141 263,00;262,99;201,05;274,84;1;30
3012023;Kobylin (3);1 593 734,38;1 040 647,42;1 409 582,12;305 749,56;313 216,36;327 088,95;197,54;132,52;180,74;3;30
3012033;Koźmin Wielkopolski (3);2 492 532,50;1 748 971,59;1 869 560,12;401 000,00;436 000,00;430 000,00;188,00;134,64;144,98;3;30
3012043;Krotoszyn (3);7 050 827,52;6 274 593,57;6 081 254,39;1 360 937,92;3 023 332,00;1 410 981,26;174,74;156,39;152,24;3;30
3012052;Rozdrażew (2);491 582,32;502 837,15;505 114,45;233 183,00;229 120,12;234 462,57;94,75;99,43;100,80;2;30
3012063;Zduny (3);2 723 070,45;1 275 773,02;1 280 633,06;546 700,00;510 000,00;529 750,00;360,19;167,51;168,02;3;30
3013012;Krzemieniewo (2);1 554 338,25;1 500 279,26;1 659 568,60;405 000,00;440 500,00;450 000,00;186,89;187,86;208,62;2;30
3013022;Lipno (2);1 979 515,34;1 805 201,24;1 734 207,42;717 000,00;285 000,00;356 000,00;239,85;200,71;186,57;2;30
3013033;Osieczna (3);1 864 812,00;800 568,76;1 378 925,13;180 000,00;144 413,00;155 500,00;202,06;86,47;148,85;3;30
3013043;Rydzyna (3);1 467 669,89;1 579 773,98;1 379 259,91;85 000,00;95 000,00;70 000,00;154,57;159,90;136,55;3;30
3013052;Święciechowa (2);1 717 898,82;1 571 081,45;1 913 933,96;214 372,00;229 784,00;273 396,00;212,98;186,86;224,90;2;30
3013062;Wijewo (2);2 993 408,22;696 274,68;1 006 307,48;138 613,32;137 813,24;165 000,00;781,36;186,27;267,14;2;30
